Data,Open,High,Low,Close,Volume
2009-02-10,0.9908,1.03,0.9711,0.9809,419554.0
2009-02-11,0.9514,0.9908,0.9221,0.9711,338100.0
2009-02-12,0.9613,1.0398,0.9417,0.9514,1117997.0
2009-02-13,0.9809,0.9809,0.9122,0.9318,429663.0
2009-02-16,0.9908,1.0888,0.9908,0.9908,4228500.0
2009-02-17,1.0005,1.0005,0.8534,0.873,1283642.0
2009-02-18,0.9025,0.9221,0.824,0.8829,921884.0
2009-02-19,0.9025,0.9417,0.9025,0.9122,736996.0
2009-02-20,0.8926,0.8926,0.8632,0.873,347134.0
2009-02-23,0.8926,0.9025,0.8632,0.873,210550.0
2009-02-24,0.8534,0.9025,0.8534,0.873,244922.0
2009-02-25,0.9025,0.9122,0.873,0.873,223313.0
2009-02-26,0.8632,0.8829,0.8632,0.8829,99733.0
2009-02-27,0.8829,0.9221,0.8534,0.8534,577984.0
2009-03-02,0.8632,0.873,0.8436,0.8534,130976.0
2009-03-03,0.8436,0.873,0.8338,0.8534,222658.0
2009-03-04,0.8534,0.8632,0.824,0.8436,155757.0
2009-03-05,0.8534,0.8632,0.8338,0.8338,98115.0
2009-03-06,0.824,0.8436,0.8043,0.8142,257353.0
2009-03-09,0.8142,0.824,0.7847,0.8043,173647.0
2009-03-10,0.8142,0.8632,0.7945,0.8632,380603.0
2009-03-11,0.873,0.8829,0.8436,0.8534,431823.0
2009-03-12,0.8436,0.8534,0.8043,0.8436,189847.0
2009-03-13,0.8436,0.8632,0.8338,0.8436,218753.0
2009-03-16,0.8436,0.873,0.8338,0.8534,175155.0
2009-03-17,0.8534,0.8534,0.8338,0.8436,67581.0
2009-03-18,0.8436,0.8534,0.8338,0.8338,194086.0
2009-03-19,0.824,0.8632,0.824,0.8632,230808.0
2009-03-20,0.8534,0.9809,0.8338,0.9613,1706446.0
2009-03-23,0.9809,1.0104,0.9514,0.9613,1103801.0
2009-03-24,0.9809,0.9908,0.9221,0.9318,717725.0
2009-03-25,0.9221,0.9908,0.9221,0.9613,1045403.0
2009-03-26,0.9711,1.1084,0.9514,1.03,3077521.0
2009-03-27,1.0594,1.079,1.0005,1.03,1321083.0
2009-03-30,1.03,1.0594,1.0005,1.0104,481293.0
2009-03-31,1.0201,1.0496,1.0104,1.0104,286766.0
2009-04-01,1.0398,1.0398,0.9711,0.9809,588109.0
2009-04-02,1.0104,1.0398,1.0104,1.0398,494988.0
2009-04-03,1.0398,1.0888,1.0201,1.0398,689995.0
2009-04-06,1.079,1.079,1.0104,1.0201,533894.0
2009-04-07,1.0201,1.0398,1.0104,1.0398,228235.0
2009-04-08,1.03,1.1084,1.0201,1.0692,842069.0
2009-04-09,1.1084,1.1968,1.0888,1.1771,2378127.0
2009-04-14,1.1673,1.2556,1.1477,1.1771,1603201.0
2009-04-15,1.1673,1.2164,1.1477,1.2065,366275.0
2009-04-16,1.2164,1.236,1.1771,1.2261,455459.0
2009-04-17,1.2457,1.3733,1.1869,1.3733,1687800.0
2009-04-20,1.54,1.6479,1.4616,1.54,6184194.0
2009-04-21,1.3635,1.442,1.285,1.3439,2782477.0
2009-04-22,1.3439,1.4027,1.2457,1.285,1297067.0
2009-04-23,1.3046,1.3635,1.2752,1.3046,1570904.0
2009-04-24,1.334,1.334,1.2556,1.2752,606486.0
2009-04-27,1.2457,1.2457,1.1968,1.1968,666284.0
2009-04-28,1.1771,1.1771,1.1281,1.1477,770837.0
2009-04-29,1.1673,1.2164,1.1673,1.1968,413105.0
2009-04-30,1.2164,1.2653,1.1771,1.1869,496767.0
2009-05-04,1.1968,1.2653,1.1771,1.236,893299.0
2009-05-05,1.2457,1.4321,1.2457,1.3831,2553023.0
2009-05-06,1.3733,1.4125,1.3144,1.3439,1229788.0
2009-05-07,1.3537,1.4321,1.285,1.285,2074489.0
2009-05-08,1.3046,1.3243,1.2457,1.2653,611434.0
2009-05-11,1.3046,1.3046,1.236,1.2556,198672.0
2009-05-12,1.2261,1.3243,1.1968,1.2752,918894.0
2009-05-13,1.3046,1.3144,1.2261,1.2261,300800.0
2009-05-14,1.236,1.2948,1.2164,1.2653,372366.0
2009-05-15,1.2752,1.2948,1.236,1.236,145335.0
2009-05-18,1.236,1.3046,1.2261,1.2948,262895.0
2009-05-19,1.334,1.3537,1.2752,1.2948,574465.0
2009-05-20,1.2556,1.2752,1.2065,1.2457,643766.0
2009-05-21,1.236,1.236,1.1968,1.2164,245767.0
2009-05-22,1.1968,1.2164,1.1869,1.1869,149340.0
2009-05-25,1.1968,1.2164,1.1771,1.1968,316633.0
2009-05-26,1.1968,1.2065,1.1673,1.2065,195207.0
2009-05-27,1.2261,1.2752,1.2164,1.236,372100.0
2009-05-28,1.236,1.2457,1.1968,1.1968,178330.0
2009-05-29,1.2065,1.2261,1.1771,1.2164,144834.0
2009-06-01,1.2164,1.2261,1.1771,1.2164,284944.0
2009-06-02,1.2164,1.2556,1.1968,1.2261,506726.0
2009-06-03,1.2261,1.2752,1.1968,1.236,639995.0
2009-06-04,1.236,1.334,1.2261,1.3046,1179217.0
2009-06-05,1.3243,1.3243,1.2752,1.2752,369388.0
2009-06-08,1.2556,1.285,1.2457,1.2752,272044.0
2009-06-09,1.2752,1.3046,1.2653,1.2752,99562.0
2009-06-10,1.2752,1.3439,1.2752,1.2948,576213.0
2009-06-12,1.3046,1.334,1.2752,1.285,351934.0
2009-06-15,1.2948,1.3144,1.2752,1.2752,431874.0
2009-06-16,1.2653,1.3243,1.2653,1.2948,237018.0
2009-06-17,1.285,1.2948,1.2653,1.2752,91972.0
2009-06-18,1.2653,1.3144,1.2653,1.2752,154661.0
2009-06-19,1.2948,1.334,1.285,1.3144,314756.0
2009-06-22,1.3144,1.3144,1.1968,1.2261,323721.0
2009-06-23,1.1771,1.2457,1.1575,1.2065,270636.0
2009-06-24,1.1869,1.2653,1.1869,1.2556,270780.0
2009-06-25,1.2457,1.2752,1.2065,1.2164,108175.0
2009-06-26,1.2556,1.2556,1.2164,1.2457,62260.0
2009-06-29,1.2457,1.2556,1.2261,1.2261,62738.0
2009-06-30,1.2457,1.3046,1.2261,1.2457,287705.0
2009-07-01,1.2457,1.3635,1.2457,1.3537,1460964.0
2009-07-02,1.3635,1.4125,1.3144,1.3439,1438157.0
2009-07-03,1.3439,1.3733,1.3144,1.3537,385281.0
2009-07-06,1.3243,1.3439,1.3046,1.3439,179666.0
2009-07-07,1.3439,1.3733,1.3144,1.3144,365738.0
2009-07-08,1.2948,1.3439,1.285,1.3243,265906.0
2009-07-09,1.334,1.3635,1.3046,1.3243,138493.0
2009-07-10,1.3243,1.4517,1.3046,1.4321,771198.0
2009-07-13,1.4027,1.4616,1.3439,1.4223,839649.0
2009-07-14,1.442,1.4517,1.4125,1.442,268615.0
2009-07-15,1.4321,1.491,1.3831,1.4125,618807.0
2009-07-16,1.4027,1.4321,1.3733,1.4027,433205.0
2009-07-17,1.4027,1.4223,1.3831,1.4027,111733.0
2009-07-20,1.3929,1.4616,1.3831,1.442,384793.0
2009-07-21,1.4517,1.4517,1.4027,1.4223,99304.0
2009-07-22,1.4321,1.4321,1.3929,1.4027,107663.0
2009-07-23,1.3929,1.4517,1.3831,1.4223,337819.0
2009-07-24,1.4321,1.442,1.4125,1.4321,173117.0
2009-07-27,1.442,1.491,1.4125,1.442,264264.0
2009-07-28,1.4517,1.4713,1.4125,1.442,105457.0
2009-07-29,1.4125,1.4517,1.3831,1.4321,263501.0
2009-07-30,1.4125,1.5204,1.4125,1.5106,629157.0
2009-07-31,1.7852,1.8638,1.6578,1.7166,3282607.0
2009-08-03,1.697,1.7362,1.6283,1.6479,1255248.0
2009-08-04,1.6479,1.697,1.5792,1.6087,752285.0
2009-08-05,1.6087,1.6185,1.5499,1.5596,400319.0
2009-08-06,1.5891,1.5989,1.5499,1.5891,195469.0
2009-08-07,1.5891,1.6382,1.5596,1.5989,387493.0
2009-08-10,1.6185,1.6283,1.5792,1.5891,260640.0
2009-08-11,1.6087,1.6578,1.5792,1.5891,452635.0
2009-08-12,1.5792,1.5792,1.5204,1.5695,281719.0
2009-08-13,1.5499,1.5989,1.54,1.5695,193566.0
2009-08-14,1.5695,1.6185,1.5499,1.5695,533221.0
2009-08-17,1.54,1.5792,1.5008,1.54,203827.0
2009-08-18,1.54,1.54,1.5106,1.54,137817.0
2009-08-19,1.5106,1.54,1.5106,1.54,62428.0
2009-08-20,1.5499,1.5695,1.54,1.5499,140842.0
2009-08-21,1.5596,1.5695,1.5303,1.54,153615.0
2009-08-24,1.54,1.6087,1.5303,1.5695,482285.0
2009-08-25,1.5499,1.5695,1.54,1.5596,162864.0
2009-08-26,1.5499,1.5596,1.5204,1.54,166840.0
2009-08-27,1.5303,1.5596,1.5204,1.5499,110649.0
2009-08-28,1.5499,1.6087,1.5499,1.5499,569313.0
2009-08-31,1.442,1.4812,1.442,1.4616,748823.0
2009-09-01,1.4517,1.4713,1.334,1.3831,273138.0
2009-09-02,1.3537,1.3537,1.2261,1.2556,509969.0
2009-09-03,1.2457,1.2948,1.2457,1.2752,195862.0
2009-09-04,1.2653,1.2948,1.236,1.2752,180016.0
2009-09-07,1.2948,1.3635,1.285,1.334,341976.0
2009-09-08,1.3635,1.3831,1.3243,1.3439,173256.0
2009-09-09,1.3439,1.3439,1.2752,1.334,144962.0
2009-09-10,1.334,1.3439,1.285,1.3243,106808.0
2009-09-11,1.2948,1.3144,1.285,1.3046,46342.0
2009-09-14,1.2948,1.2948,1.2653,1.285,152611.0
2009-09-15,1.2948,1.2948,1.2261,1.2457,499469.0
2009-09-16,1.2752,1.3243,1.2556,1.2948,216923.0
2009-09-17,1.3243,1.3243,1.2653,1.3046,208835.0
2009-09-18,1.3144,1.3144,1.2556,1.3046,287275.0
2009-09-21,1.2948,1.3537,1.2752,1.3046,534104.0
2009-09-22,1.3046,1.3439,1.3046,1.3439,231067.0
2009-09-23,1.3537,1.3733,1.3243,1.3733,281470.0
2009-09-24,1.3537,1.4812,1.3439,1.4616,1215017.0
2009-09-25,1.4616,1.5204,1.4223,1.442,565745.0
2009-09-28,1.3733,1.3929,1.3144,1.3831,814223.0
2009-09-29,1.4517,1.6675,1.4517,1.6087,4758072.0
2009-09-30,1.5596,1.6185,1.5303,1.5499,1334492.0
2009-10-01,1.5303,1.5792,1.5008,1.5499,475283.0
2009-10-02,1.5792,1.6578,1.5204,1.54,2672267.0
2009-10-05,1.5695,1.6479,1.491,1.5596,828033.0
2009-10-06,1.5596,1.5792,1.4223,1.4812,816976.0
2009-10-07,1.4517,1.54,1.4027,1.4713,681616.0
2009-10-08,1.5303,1.5303,1.4321,1.4616,401831.0
2009-10-09,1.4812,1.5008,1.442,1.4616,185554.0
2009-10-12,1.4713,1.5008,1.4517,1.4713,231388.0
2009-10-13,1.4812,1.4812,1.4321,1.4616,139351.0
2009-10-14,1.4616,1.4713,1.4321,1.4517,191365.0
2009-10-15,1.442,1.5792,1.442,1.5204,1068599.0
2009-10-16,1.5303,1.6872,1.5303,1.6382,2500003.0
2009-10-19,1.6283,1.6578,1.54,1.5499,675105.0
2009-10-20,1.5499,1.5596,1.4713,1.491,529168.0
2009-10-21,1.4713,1.5204,1.4616,1.5008,189098.0
2009-10-22,1.5499,1.6479,1.5204,1.5499,1407179.0
2009-10-23,1.5989,1.6185,1.5204,1.54,553777.0
2009-10-26,1.5596,1.5596,1.5106,1.54,102732.0
2009-10-27,1.5106,1.5303,1.491,1.5106,145599.0
2009-10-28,1.4812,1.5204,1.4713,1.491,189682.0
2009-10-29,1.491,1.5204,1.4616,1.5204,79691.0
2009-10-30,1.5303,1.5499,1.5008,1.5204,31592.0
2009-11-02,1.5204,1.6087,1.4713,1.5303,444056.0
2009-11-03,1.5303,1.5303,1.4517,1.4616,378805.0
2009-11-04,1.4713,1.5008,1.4223,1.4616,325400.0
2009-11-05,1.491,1.491,1.4517,1.4713,140752.0
2009-11-06,1.4713,1.4812,1.4223,1.4223,366723.0
2009-11-09,1.4517,1.4517,1.4027,1.442,177712.0
2009-11-10,1.442,1.4616,1.4223,1.4321,151467.0
2009-11-12,1.442,1.4616,1.4223,1.4517,213643.0
2009-11-13,1.4517,1.4517,1.4223,1.4517,97838.0
2009-11-16,1.4517,1.4616,1.4223,1.4321,71111.0
2009-11-17,1.442,1.491,1.4321,1.4616,338016.0
2009-11-18,1.4616,1.4713,1.442,1.4616,113115.0
2009-11-19,1.442,1.4517,1.3733,1.4125,337086.0
2009-11-20,1.3929,1.4125,1.3831,1.4027,64258.0
2009-11-23,1.4223,1.4223,1.3831,1.4125,85293.0
2009-11-24,1.4223,1.4223,1.3929,1.4125,27755.0
2009-11-25,1.4223,1.4223,1.3733,1.4027,125335.0
2009-11-26,1.3831,1.4125,1.3439,1.3635,171734.0
2009-11-27,1.3243,1.3635,1.2752,1.3635,98188.0
2009-11-30,1.3733,1.4321,1.3733,1.4321,238464.0
2009-12-01,1.4321,1.4517,1.4027,1.4125,69259.0
2009-12-02,1.4321,1.491,1.4125,1.442,295318.0
2009-12-03,1.4616,1.4616,1.4027,1.4321,83261.0
2009-12-04,1.4027,1.4321,1.3929,1.4223,49890.0
2009-12-07,1.4223,1.4223,1.4027,1.4223,32458.0
2009-12-08,1.4125,1.4223,1.3831,1.3831,168328.0
2009-12-09,1.3831,1.3831,1.3537,1.3733,60401.0
2009-12-10,1.3635,1.3733,1.3439,1.3635,36197.0
2009-12-11,1.3439,1.4027,1.3439,1.3929,55492.0
2009-12-14,1.3733,1.3929,1.3439,1.3733,54097.0
2009-12-15,1.3733,1.3733,1.3243,1.3635,85774.0
2009-12-16,1.3635,1.3635,1.3243,1.3439,46715.0
2009-12-17,1.3243,1.3439,1.3243,1.3243,42391.0
2009-12-18,1.3243,1.3243,1.2948,1.2948,108856.0
2009-12-21,1.2948,1.2948,1.2261,1.2653,251694.0
2009-12-22,1.2653,1.285,1.2065,1.236,256508.0
2009-12-23,1.2065,1.2457,1.2065,1.236,173679.0
2009-12-28,1.236,1.2457,1.2065,1.2261,203945.0
2009-12-29,1.2164,1.2948,1.2164,1.2752,151543.0
2009-12-30,1.2948,1.3046,1.2556,1.2653,48391.0
2009-12-31,1.2653,1.285,1.2653,1.2752,54665.0
2010-01-04,1.3046,1.3144,1.2752,1.3144,38760.0
2010-01-05,1.3243,1.3831,1.2948,1.3439,257999.0
2010-01-06,1.3439,1.3733,1.3046,1.3243,97131.0
2010-01-07,1.3243,1.3243,1.285,1.285,83160.0
2010-01-08,1.3144,1.3243,1.2948,1.3243,67833.0
2010-01-11,1.334,1.3439,1.3046,1.3243,41470.0
2010-01-12,1.334,1.3439,1.2948,1.2948,43109.0
2010-01-13,1.3046,1.3243,1.285,1.3243,18956.0
2010-01-14,1.3243,1.334,1.3046,1.3243,30646.0
2010-01-15,1.3243,1.3537,1.3144,1.334,148257.0
2010-01-18,1.3537,1.3733,1.3144,1.3144,286442.0
2010-01-19,1.3243,1.334,1.3046,1.334,55224.0
2010-01-20,1.3243,1.3439,1.3046,1.3243,73810.0
2010-01-21,1.3046,1.3144,1.285,1.3144,150752.0
2010-01-22,1.285,1.2948,1.2653,1.2948,96188.0
2010-01-25,1.2752,1.2752,1.2556,1.2752,41897.0
2010-01-26,1.2556,1.2556,1.2164,1.236,95896.0
2010-01-27,1.2457,1.285,1.2164,1.2457,63796.0
2010-01-28,1.2556,1.2752,1.2261,1.2556,71247.0
2010-01-29,1.236,1.2556,1.2261,1.2556,98885.0
2010-02-01,1.236,1.236,1.2261,1.2261,37849.0
2010-02-02,1.236,1.2556,1.2261,1.236,55126.0
2010-02-03,1.2752,1.285,1.236,1.2653,95959.0
2010-02-04,1.2653,1.2653,1.2261,1.2261,51870.0
2010-02-05,1.2164,1.2164,1.1477,1.2065,210331.0
2010-02-08,1.1869,1.2261,1.1477,1.1869,83671.0
2010-02-09,1.1673,1.2065,1.1575,1.1968,74249.0
2010-02-10,1.1771,1.2261,1.1673,1.1771,69079.0
2010-02-11,1.1968,1.1968,1.1477,1.1771,50854.0
2010-02-12,1.1771,1.1771,1.1477,1.1771,50064.0
2010-02-15,1.1477,1.1771,1.1477,1.1575,65694.0
2010-02-16,1.1673,1.2164,1.1575,1.1869,176479.0
2010-02-17,1.2065,1.2457,1.2065,1.2164,126512.0
2010-02-18,1.2065,1.2261,1.1869,1.2261,57751.0
2010-02-19,1.2065,1.236,1.1968,1.2261,111678.0
2010-02-22,1.236,1.236,1.1968,1.2261,53181.0
2010-02-23,1.2261,1.2457,1.1968,1.2261,114678.0
2010-02-24,1.1968,1.2261,1.1869,1.2261,163985.0
2010-02-25,1.2261,1.236,1.1869,1.2065,62525.0
2010-02-26,1.1869,1.236,1.1869,1.2261,37584.0
2010-03-01,1.236,1.2556,1.2065,1.236,41630.0
2010-03-02,1.1968,1.2556,1.1869,1.236,144646.0
2010-03-03,1.2457,1.2457,1.2164,1.236,27186.0
2010-03-04,1.2164,1.2261,1.1968,1.2164,73096.0
2010-03-05,1.2164,1.2164,1.1968,1.2164,45983.0
2010-03-08,1.2164,1.2261,1.2065,1.2164,24467.0
2010-03-09,1.2164,1.2457,1.1968,1.2457,90439.0
2010-03-10,1.236,1.3046,1.236,1.285,350778.0
2010-03-11,1.2948,1.3144,1.2556,1.2653,289722.0
2010-03-12,1.2948,1.2948,1.2556,1.2653,111701.0
2010-03-15,1.2752,1.285,1.2556,1.2653,94199.0
2010-03-16,1.2752,1.3537,1.2653,1.3243,588279.0
2010-03-17,1.3733,1.4027,1.3439,1.3537,506674.0
2010-03-18,1.3635,1.3635,1.3046,1.3046,74091.0
2010-03-19,1.3439,1.3439,1.3046,1.3243,97251.0
2010-03-22,1.334,1.3635,1.3144,1.3439,93351.0
2010-03-23,1.3439,1.3929,1.334,1.3733,198563.0
2010-03-24,1.3831,1.4223,1.3635,1.3831,188693.0
2010-03-25,1.4027,1.4027,1.3439,1.4027,152265.0
2010-03-26,1.3929,1.3929,1.2556,1.2752,1674870.0
2010-03-29,1.2752,1.285,1.2164,1.2261,388047.0
2010-03-30,1.236,1.2457,1.1771,1.1968,419652.0
2010-03-31,1.2065,1.236,1.2065,1.2261,137791.0
2010-04-01,1.236,1.236,1.2164,1.236,67459.0
2010-04-06,1.2457,1.2556,1.2261,1.236,101098.0
2010-04-07,1.2457,1.2457,1.1771,1.2065,426511.0
2010-04-08,1.2065,1.2164,1.1869,1.2164,102423.0
2010-04-09,1.2164,1.2261,1.1575,1.1968,342639.0
2010-04-12,1.1673,1.1968,1.1575,1.1771,201520.0
2010-04-13,1.1869,1.2065,1.1771,1.2065,370202.0
2010-04-14,1.2065,1.2065,1.1771,1.2065,249022.0
2010-04-15,1.2065,1.2457,1.2065,1.2261,1119395.0
2010-04-16,1.2261,1.2261,1.2065,1.2164,179851.0
2010-04-19,1.1968,1.1968,1.1575,1.1771,303418.0
2010-04-20,1.1869,1.1968,1.1771,1.1869,83215.0
2010-04-21,1.1968,1.2164,1.1869,1.1968,114103.0
2010-04-22,1.1968,1.2164,1.1771,1.1771,141164.0
2010-04-23,1.1968,1.2065,1.1771,1.1968,56420.0
2010-04-26,1.2065,1.2164,1.1869,1.1968,56103.0
2010-04-27,1.1869,1.1968,1.1869,1.1869,66968.0
2010-04-28,1.1869,1.1869,1.1378,1.1771,495249.0
2010-04-29,1.1771,1.1771,1.1477,1.1477,269548.0
2010-04-30,1.1575,1.1771,1.1575,1.1771,38357.0
2010-05-04,1.1771,1.1771,1.1378,1.1477,137340.0
2010-05-05,1.1575,1.1673,1.1281,1.1477,212383.0
2010-05-06,1.1378,1.1575,1.1378,1.1575,100512.0
2010-05-07,1.1378,1.1477,1.1084,1.1281,124181.0
2010-05-10,1.1378,1.1771,1.1378,1.1771,165120.0
2010-05-11,1.1771,1.1771,1.1182,1.1477,346927.0
2010-05-12,1.1575,1.2653,1.1477,1.236,1218647.0
2010-05-13,1.2556,1.285,1.236,1.2653,662562.0
2010-05-14,1.2752,1.2752,1.2261,1.2261,280594.0
2010-05-17,1.2065,1.236,1.1869,1.2261,164769.0
2010-05-18,1.1968,1.2752,1.1968,1.2653,209783.0
2010-05-19,1.236,1.2457,1.1869,1.1968,139211.0
2010-05-20,1.2164,1.236,1.1673,1.1968,201856.0
2010-05-21,1.1575,1.2065,1.1575,1.1968,111781.0
2010-05-24,1.1673,1.2164,1.1673,1.1968,51189.0
2010-05-25,1.1673,1.1771,1.1575,1.1575,122288.0
2010-05-26,1.2065,1.2457,1.1968,1.2457,227067.0
2010-05-27,1.236,1.2556,1.2164,1.2457,189809.0
2010-05-28,1.2457,1.2556,1.236,1.2556,105942.0
2010-05-31,1.2556,1.2556,1.2164,1.236,77735.0
2010-06-01,1.2457,1.2457,1.1771,1.1968,168018.0
2010-06-02,1.1968,1.2261,1.1771,1.2261,74403.0
2010-06-04,1.1771,1.2261,1.1771,1.2065,122557.0
2010-06-07,1.1968,1.2065,1.1673,1.2065,67831.0
2010-06-08,1.2164,1.2948,1.1968,1.2653,633667.0
2010-06-09,1.2752,1.2948,1.2457,1.2752,242321.0
2010-06-10,1.2653,1.3144,1.2556,1.3144,750919.0
2010-06-11,1.3144,1.334,1.285,1.3243,308198.0
2010-06-14,1.3243,1.334,1.2948,1.3144,258974.0
2010-06-15,1.3046,1.3144,1.2752,1.2752,113844.0
2010-06-16,1.285,1.3046,1.2752,1.2948,84576.0
2010-06-17,1.2752,1.2948,1.2653,1.285,193243.0
2010-06-18,1.285,1.3144,1.2752,1.3144,129264.0
2010-06-21,1.3144,1.3831,1.3144,1.3733,1073354.0
2010-06-22,1.3537,1.3831,1.3537,1.3635,360389.0
2010-06-23,1.3439,1.3831,1.334,1.3635,278062.0
2010-06-24,1.3733,1.5303,1.3733,1.4713,1650606.0
2010-06-25,1.4616,1.4812,1.442,1.4517,249315.0
2010-06-28,1.4517,1.5008,1.4223,1.442,358335.0
2010-06-29,1.5106,1.5204,1.4517,1.4616,1116039.0
2010-06-30,1.4713,1.4713,1.3831,1.4321,169059.0
2010-07-01,1.4321,1.4321,1.3439,1.3439,534138.0
2010-07-02,1.334,1.4125,1.3144,1.4027,173689.0
2010-07-05,1.4027,1.4223,1.3439,1.4125,83893.0
2010-07-06,1.4027,1.4223,1.3537,1.3929,109606.0
2010-07-07,1.3929,1.4321,1.3537,1.3831,247028.0
2010-07-08,1.3831,1.4223,1.3537,1.3929,133122.0
2010-07-09,1.3929,1.3929,1.3635,1.3831,54903.0
2010-07-12,1.3635,1.3929,1.3635,1.3929,39771.0
2010-07-13,1.3929,1.4321,1.3537,1.4125,131272.0
2010-07-14,1.4223,1.4616,1.3929,1.4321,305623.0
2010-07-15,1.4027,1.442,1.4027,1.4223,76135.0
2010-07-16,1.4027,1.4125,1.3831,1.4125,83291.0
2010-07-19,1.3929,1.4125,1.3733,1.4125,155402.0
2010-07-20,1.4125,1.442,1.4125,1.442,168810.0
2010-07-21,1.4517,1.5008,1.442,1.4812,416902.0
2010-07-22,1.5008,1.5008,1.4517,1.4713,85668.0
2010-07-23,1.4713,1.5204,1.442,1.5008,609453.0
2010-07-26,1.5204,1.5695,1.5204,1.5499,516925.0
2010-07-27,1.5499,1.5695,1.5204,1.54,362656.0
2010-07-28,1.5106,1.54,1.4713,1.5008,142237.0
2010-07-29,1.5008,1.5303,1.4713,1.5204,95355.0
2010-07-30,1.5204,1.5303,1.491,1.5204,162730.0
2010-08-02,1.5204,1.5792,1.5204,1.5596,336762.0
2010-08-03,1.5792,1.5792,1.5106,1.5499,130177.0
2010-08-04,1.5204,1.5891,1.5204,1.5891,207957.0
2010-08-05,1.5989,1.7166,1.5891,1.5891,1190287.0
2010-08-06,1.6185,1.6578,1.6087,1.6578,347288.0
2010-08-09,1.6675,1.7559,1.6675,1.7068,585950.0
2010-08-10,1.7362,1.7656,1.697,1.7264,573757.0
2010-08-11,1.7362,2.1581,1.7166,2.1581,1604150.0
2010-08-12,2.1777,2.1874,1.8931,1.903,3268008.0
2010-08-13,1.9814,2.1384,1.8931,1.9422,2491167.0
2010-08-16,2.0599,2.1187,1.9618,2.0795,2370987.0
2010-08-17,2.1187,2.1187,1.9913,2.0305,1183296.0
2010-08-18,2.0305,2.4229,2.0305,2.2561,3828011.0
2010-08-19,2.1187,2.3248,2.0894,2.1286,4378778.0
2010-08-20,2.1581,2.1678,2.0305,2.109,1018139.0
2010-08-23,2.207,2.2561,2.1187,2.2365,1298058.0
2010-08-24,2.2365,2.2365,2.1384,2.1482,836447.0
2010-08-25,2.1286,2.1678,2.0894,2.1482,362743.0
2010-08-26,2.1777,2.3542,2.1482,2.3444,1935338.0
2010-08-27,2.315,2.413,2.2659,2.364,1220373.0
2010-08-30,2.3934,2.5994,2.3542,2.5308,2584705.0
2010-08-31,2.4916,2.9035,2.4621,2.8643,2518241.0
2010-09-01,2.9427,3.4332,2.9427,3.2174,4229413.0
2010-09-02,3.3351,3.5215,2.9035,2.982,5347026.0
2010-09-03,3.0408,3.1683,2.776,3.139,2695615.0
2010-09-06,3.2468,3.3743,3.1194,3.1487,1861265.0
2010-09-07,3.1782,3.1782,2.9427,3.0408,1347888.0
2010-09-08,3.0016,3.1782,2.9918,3.0996,1463909.0
2010-09-09,3.188,3.188,3.0311,3.08,927420.0
2010-09-10,3.0899,3.0899,3.0311,3.0408,886534.0
2010-09-13,3.0703,3.0703,2.8251,2.8937,1673066.0
2010-09-14,2.8937,2.8937,2.6289,2.6583,2103117.0
2010-09-15,2.4522,2.6975,2.3052,2.5209,3655923.0
2010-09-16,2.4522,2.5112,2.3542,2.3738,1596326.0
2010-09-17,2.3738,2.6877,2.364,2.5994,3461897.0
2010-09-20,2.6975,2.9722,2.6485,2.9722,3608691.0
2010-09-21,3.188,3.3057,3.0996,3.2959,4076110.0
2010-09-22,3.2959,3.3155,3.139,3.1782,1796791.0
2010-09-23,3.188,3.188,2.8741,2.8839,2482045.0
2010-09-24,2.8152,3.0899,2.7269,3.0016,1918093.0
2010-09-27,3.0016,3.1683,2.9624,3.0899,961835.0
2010-09-28,3.1095,3.188,3.0408,3.0507,919251.0
2010-09-29,3.0899,3.1291,2.9722,3.0507,665265.0
2010-09-30,3.0114,3.0507,2.8937,2.9918,521872.0
2010-10-01,2.9918,2.9918,2.8937,2.9329,714231.0
2010-10-04,2.8643,2.9035,2.8251,2.8447,641323.0
2010-10-05,2.7956,2.9231,2.7368,2.9035,1014987.0
2010-10-06,2.9624,2.9624,2.8447,2.8839,403986.0
2010-10-07,2.8447,2.8937,2.7956,2.8251,335261.0
2010-10-08,2.7465,2.8152,2.7073,2.7368,494555.0
2010-10-11,2.7368,2.8447,2.6485,2.7465,795074.0
2010-10-12,2.7661,2.7956,2.6092,2.6092,862903.0
2010-10-13,2.5308,2.6779,2.4916,2.6289,1184066.0
2010-10-14,2.6485,2.6779,2.5798,2.6191,243421.0
2010-10-15,2.5994,2.6191,2.57,2.5798,186845.0
2010-10-18,2.5896,2.6092,2.5209,2.5504,242610.0
2010-10-19,2.4621,2.5308,2.3542,2.4522,1355732.0
2010-10-20,2.4033,2.5994,2.364,2.5209,916050.0
2010-10-21,2.5405,2.5994,2.5013,2.5405,374269.0
2010-10-22,2.5602,2.8152,2.5504,2.6289,1412728.0
2010-10-25,2.6975,2.6975,2.5112,2.5209,651572.0
2010-10-26,2.5209,2.5504,2.3052,2.3052,1888391.0
2010-10-27,2.3444,2.3836,2.3248,2.3836,586485.0
2010-10-28,2.3934,2.3934,2.3248,2.3346,204924.0
2010-10-29,2.3542,2.3934,2.315,2.3542,220190.0
2010-11-02,2.3542,2.413,2.3444,2.4033,238425.0
2010-11-03,2.4033,2.4229,2.3738,2.3934,214726.0
2010-11-04,2.4326,2.5405,2.4229,2.4916,596163.0
2010-11-05,2.5209,2.5209,2.4522,2.5013,253295.0
